,0,1,2
7395,561.0,20021.0,0.0
7396,3434.0,19589.0,1.0
7397,4977.0,19551.0,1.0
7398,1630.0,19031.0,0.0
7399,3642.0,19843.0,1.0
7400,5484.0,20949.0,1.0
7401,3509.0,19879.0,1.0
7402,3165.0,19106.0,1.0
7403,2373.0,20726.0,1.0
7404,3338.0,19592.0,1.0
7405,2385.0,19654.0,0.0
7406,3467.0,18997.0,1.0
7407,1658.0,21175.0,1.0
7408,4210.0,20323.0,1.0
7409,5567.0,19106.0,1.0
7410,4915.0,19591.0,1.0
7411,1739.0,19821.0,0.0
7412,260.0,21211.0,0.0
7413,3789.0,20240.0,1.0
7414,694.0,20790.0,0.0
7415,5580.0,20455.0,0.0
7416,5857.0,20856.0,1.0
7417,4279.0,19579.0,1.0
7418,3203.0,19500.0,1.0
7419,1245.0,20068.0,1.0
7420,4938.0,21152.0,1.0
7421,5641.0,20831.0,1.0
7422,3937.0,19751.0,1.0
7423,1943.0,19781.0,1.0
7424,2211.0,20805.0,0.0
7425,2376.0,19806.0,1.0
7426,5791.0,20825.0,0.0
7427,3111.0,19299.0,1.0
7428,2509.0,20391.0,0.0
7429,1829.0,20299.0,1.0
7430,4811.0,19305.0,0.0
7431,3093.0,20129.0,0.0
7432,4709.0,19600.0,1.0
7433,1515.0,19572.0,1.0
7434,1620.0,19494.0,0.0
7435,2784.0,21032.0,0.0
7436,5857.0,20989.0,1.0
7437,4787.0,19221.0,0.0
7438,4707.0,19964.0,1.0
7439,4523.0,19328.0,1.0
7440,4917.0,19759.0,1.0
7441,1979.0,21089.0,0.0
7442,4132.0,19794.0,0.0
7443,1931.0,20531.0,0.0
7444,1482.0,19156.0,0.0
7445,489.0,18852.0,0.0
7446,4936.0,20806.0,0.0
7447,1749.0,20977.0,0.0
7448,3559.0,21259.0,1.0
7449,727.0,19633.0,0.0
7450,78.0,20335.0,1.0
7451,2300.0,18922.0,0.0
7452,592.0,19365.0,1.0
7453,4999.0,18946.0,1.0
7454,3194.0,21224.0,0.0
7455,890.0,20369.0,1.0
7456,2622.0,19726.0,1.0
7457,3637.0,19886.0,1.0
7458,2534.0,21254.0,1.0
7459,5039.0,19791.0,0.0
7460,2741.0,20518.0,1.0
7461,5908.0,20137.0,0.0
7462,2531.0,19617.0,1.0
7463,4970.0,20674.0,1.0
7464,4710.0,19922.0,1.0
7465,5293.0,19417.0,0.0
7466,5516.0,21100.0,1.0
7467,3984.0,20851.0,1.0
7468,1213.0,19895.0,0.0
7469,1977.0,20722.0,0.0
7470,1255.0,20077.0,0.0
7471,4416.0,20674.0,1.0
7472,5801.0,19553.0,1.0
7473,5041.0,19641.0,1.0
7474,1505.0,19431.0,1.0
7475,1120.0,19846.0,0.0
7476,3034.0,19701.0,1.0
7477,1646.0,21197.0,0.0
7478,2552.0,19131.0,0.0
7479,664.0,20666.0,0.0
7480,3560.0,20613.0,0.0
7481,314.0,20692.0,0.0
7482,1361.0,19987.0,1.0
7483,2244.0,19670.0,1.0
7484,4229.0,18975.0,0.0
7485,1827.0,19876.0,1.0
7486,2561.0,20942.0,0.0
7487,5772.0,19208.0,1.0
7488,4133.0,19396.0,1.0
7489,4718.0,20149.0,0.0
7490,3009.0,20651.0,0.0
7491,4547.0,20204.0,1.0
7492,652.0,19611.0,0.0
7493,1592.0,20613.0,1.0
7494,4477.0,20766.0,0.0
7495,5471.0,19698.0,1.0
7496,40.0,20949.0,0.0
7497,4375.0,19302.0,1.0
7498,1458.0,19751.0,1.0
7499,2146.0,20314.0,1.0
7500,5121.0,21260.0,0.0
7501,2369.0,19210.0,1.0
7502,3488.0,19360.0,0.0
7503,846.0,19751.0,1.0
7504,245.0,20165.0,0.0
7505,102.0,19075.0,1.0
7506,2954.0,20367.0,0.0
7507,3078.0,20274.0,0.0
7508,184.0,20580.0,1.0
7509,5047.0,18913.0,0.0
7510,5181.0,19460.0,0.0
7511,4546.0,20256.0,1.0
7512,630.0,19762.0,0.0
7513,5843.0,19658.0,1.0
7514,5515.0,19163.0,0.0
7515,4594.0,19359.0,1.0
7516,5290.0,20409.0,0.0
7517,2295.0,19238.0,1.0
7518,4070.0,20187.0,1.0
7519,1413.0,20935.0,0.0
7520,316.0,20768.0,0.0
7521,2157.0,20258.0,0.0
7522,3357.0,19972.0,0.0
7523,1342.0,20517.0,0.0
7524,4367.0,19138.0,0.0
7525,3178.0,19311.0,0.0
7526,3897.0,20487.0,0.0
7527,1326.0,20981.0,0.0
7528,2894.0,20038.0,0.0
7529,1883.0,19876.0,1.0
7530,1099.0,19701.0,1.0
7531,1851.0,20009.0,1.0
7532,5624.0,18912.0,0.0
7533,4322.0,19667.0,0.0
7534,4523.0,20354.0,1.0
7535,1281.0,20494.0,1.0
7536,3504.0,20769.0,0.0
7537,345.0,21267.0,0.0
7538,3172.0,20003.0,0.0
7539,2301.0,19282.0,1.0
7540,2438.0,19410.0,1.0
7541,3294.0,20524.0,1.0
7542,2751.0,19380.0,1.0
7543,2577.0,20065.0,1.0
7544,4854.0,20173.0,1.0
7545,3095.0,20590.0,1.0
7546,5735.0,20869.0,0.0
7547,4719.0,19670.0,1.0
7548,4714.0,20598.0,1.0
7549,3551.0,19356.0,0.0
7550,608.0,21097.0,0.0
7551,5856.0,20196.0,1.0
7552,3602.0,19810.0,1.0
7553,4108.0,19847.0,1.0
7554,2881.0,19783.0,1.0
7555,2062.0,20905.0,1.0
7556,835.0,19779.0,0.0
7557,5386.0,19087.0,1.0
7558,684.0,19772.0,0.0
7559,4850.0,19366.0,0.0
7560,1166.0,20688.0,1.0
7561,2055.0,20133.0,0.0
7562,4160.0,19334.0,0.0
7563,4127.0,20017.0,1.0
7564,4068.0,19788.0,1.0
7565,67.0,20719.0,0.0
7566,2365.0,19209.0,1.0
7567,4074.0,20494.0,0.0
7568,3018.0,20000.0,0.0
7569,3697.0,19145.0,1.0
7570,149.0,20509.0,0.0
7571,1693.0,19405.0,0.0
7572,2825.0,20580.0,0.0
7573,4718.0,20006.0,1.0
7574,2371.0,20376.0,1.0
7575,230.0,19237.0,0.0
7576,4398.0,19700.0,1.0
7577,728.0,20068.0,1.0
7578,2366.0,19477.0,0.0
7579,5017.0,21272.0,1.0
7580,973.0,20180.0,0.0
7581,4826.0,21253.0,1.0
7582,1496.0,20689.0,0.0
7583,2955.0,20828.0,0.0
7584,4790.0,19593.0,0.0
7585,2574.0,19668.0,0.0
7586,5593.0,20024.0,0.0
7587,2969.0,19823.0,0.0
7588,2068.0,19817.0,1.0
7589,4060.0,21202.0,0.0
7590,3053.0,20112.0,0.0
7591,2345.0,20748.0,0.0
7592,5147.0,18849.0,0.0
7593,4997.0,19944.0,1.0
7594,4571.0,21165.0,0.0
7595,101.0,19320.0,0.0
7596,3886.0,21186.0,0.0
7597,4416.0,20204.0,1.0
7598,4858.0,21024.0,1.0
7599,5100.0,20905.0,1.0
7600,4481.0,21251.0,0.0
7601,3575.0,19544.0,0.0
7602,5593.0,20464.0,1.0
7603,2933.0,18908.0,1.0
7604,1318.0,20484.0,0.0
7605,1671.0,20600.0,0.0
7606,615.0,20388.0,0.0
7607,1285.0,19151.0,1.0
7608,5928.0,19802.0,0.0
7609,1528.0,19750.0,1.0
7610,4522.0,19847.0,1.0
7611,1055.0,19581.0,0.0
7612,1159.0,20369.0,1.0
7613,5393.0,19880.0,0.0
7614,4408.0,20058.0,1.0
7615,4127.0,19964.0,1.0
7616,2618.0,20905.0,1.0
7617,4104.0,20237.0,0.0
7618,5776.0,19505.0,1.0
7619,2594.0,20726.0,1.0
7620,3529.0,20189.0,0.0
7621,1170.0,19842.0,1.0
7622,3972.0,20944.0,0.0
7623,1171.0,19253.0,1.0
7624,5593.0,19300.0,0.0
7625,1020.0,20494.0,1.0
7626,4361.0,20219.0,1.0
7627,5276.0,19209.0,0.0
7628,1911.0,19398.0,1.0
7629,846.0,19383.0,1.0
7630,4720.0,19256.0,0.0
7631,1911.0,20598.0,1.0
7632,307.0,20902.0,0.0
7633,4361.0,20001.0,0.0
7634,2634.0,20203.0,1.0
7635,4547.0,19445.0,1.0
7636,1070.0,20505.0,0.0
7637,319.0,19561.0,0.0
7638,2867.0,20165.0,1.0
7639,4223.0,20217.0,0.0
7640,5917.0,21253.0,1.0
7641,1677.0,19426.0,0.0
7642,1510.0,18971.0,0.0
7643,3431.0,19668.0,0.0
7644,3025.0,20889.0,0.0
7645,1915.0,20627.0,0.0
7646,3665.0,20495.0,1.0
7647,1924.0,19576.0,1.0
7648,4346.0,19683.0,1.0
7649,4257.0,20905.0,1.0
7650,3637.0,20293.0,1.0
7651,5700.0,20931.0,0.0
7652,3783.0,19704.0,1.0
7653,4576.0,18983.0,1.0
7654,1332.0,21035.0,1.0
7655,942.0,18949.0,0.0
7656,397.0,19670.0,1.0
7657,5841.0,19991.0,1.0
7658,1640.0,19683.0,1.0
7659,2592.0,20971.0,0.0
7660,3586.0,18890.0,0.0
7661,2873.0,20335.0,1.0
7662,1158.0,19480.0,0.0
7663,69.0,19937.0,0.0
7664,1203.0,19937.0,0.0
7665,1754.0,19990.0,1.0
7666,2937.0,19359.0,1.0
7667,3407.0,19600.0,1.0
7668,2133.0,19051.0,1.0
7669,3761.0,19791.0,0.0
7670,5404.0,19800.0,0.0
7671,983.0,19410.0,1.0
7672,5735.0,20043.0,1.0
7673,2648.0,19679.0,1.0
7674,4704.0,21185.0,1.0
7675,4599.0,20277.0,0.0
7676,3873.0,18949.0,0.0
7677,319.0,21273.0,0.0
7678,3748.0,20081.0,1.0
7679,1723.0,19409.0,0.0
7680,5363.0,20314.0,1.0
7681,3111.0,19126.0,1.0
7682,1002.0,20376.0,1.0
7683,4228.0,20036.0,0.0
7684,2071.0,19775.0,1.0
7685,2005.0,19928.0,1.0
7686,3505.0,21107.0,1.0
7687,955.0,20394.0,0.0
7688,4793.0,20199.0,1.0
7689,5812.0,18909.0,0.0
7690,1378.0,21163.0,0.0
7691,2863.0,19741.0,0.0
7692,5239.0,21030.0,1.0
7693,4090.0,20822.0,0.0
7694,1606.0,20000.0,1.0
7695,2905.0,19806.0,1.0
7696,5395.0,19948.0,1.0
7697,3922.0,19442.0,0.0
7698,3815.0,20299.0,1.0
7699,5518.0,19915.0,0.0
7700,2667.0,19505.0,1.0
7701,766.0,19625.0,0.0
7702,3057.0,20546.0,0.0
7703,2369.0,19085.0,1.0
7704,1171.0,19052.0,1.0
7705,4599.0,19006.0,0.0
7706,2267.0,20619.0,0.0
7707,595.0,19987.0,1.0
7708,5862.0,21273.0,0.0
7709,3738.0,19683.0,0.0
7710,5280.0,19282.0,0.0
7711,4684.0,19701.0,1.0
7712,1653.0,19086.0,0.0
7713,5683.0,19068.0,1.0
7714,4094.0,19677.0,1.0
7715,3749.0,19838.0,1.0
7716,1347.0,19684.0,1.0
7717,3255.0,20051.0,0.0
7718,5530.0,19239.0,1.0
7719,5424.0,19327.0,0.0
7720,5357.0,20317.0,0.0
7721,5012.0,19075.0,1.0
7722,1462.0,21214.0,0.0
7723,3170.0,19745.0,0.0
7724,5434.0,21120.0,1.0
7725,1505.0,20103.0,0.0
7726,4501.0,19846.0,1.0
7727,3421.0,20009.0,0.0
7728,1978.0,19090.0,1.0
7729,2367.0,19569.0,0.0
7730,4691.0,20653.0,0.0
7731,1214.0,21212.0,1.0
7732,5718.0,19551.0,1.0
7733,1985.0,20726.0,0.0
7734,4136.0,19154.0,0.0
7735,2207.0,18996.0,1.0
7736,5760.0,19806.0,0.0
7737,3782.0,19279.0,1.0
7738,1946.0,19113.0,1.0
7739,2997.0,19100.0,1.0
7740,101.0,20735.0,0.0
7741,5485.0,20793.0,0.0
7742,1117.0,21174.0,1.0
7743,2747.0,20562.0,1.0
7744,2604.0,19395.0,1.0
7745,2167.0,19944.0,0.0
7746,4648.0,19073.0,0.0
7747,1067.0,19152.0,0.0
7748,4126.0,19818.0,0.0
7749,3413.0,20257.0,1.0
7750,4526.0,20300.0,1.0
7751,440.0,20177.0,0.0
7752,3038.0,19249.0,1.0
7753,5418.0,19806.0,1.0
7754,4109.0,19580.0,1.0
7755,5641.0,20095.0,1.0
7756,1247.0,19078.0,1.0
7757,4532.0,20731.0,1.0
7758,1948.0,20050.0,0.0
7759,3961.0,20027.0,0.0
7760,5659.0,19142.0,0.0
7761,2070.0,20988.0,0.0
7762,3405.0,19842.0,1.0
7763,4251.0,21066.0,1.0
7764,3266.0,20612.0,1.0
7765,2434.0,20731.0,1.0
7766,1562.0,20181.0,0.0
7767,981.0,20013.0,1.0
7768,775.0,19982.0,1.0
7769,5075.0,20997.0,0.0
7770,2421.0,20274.0,1.0
7771,4771.0,20693.0,0.0
7772,1888.0,20398.0,1.0
7773,791.0,19653.0,0.0
7774,2226.0,19508.0,0.0
7775,5926.0,19988.0,1.0
7776,2642.0,20725.0,0.0
7777,5660.0,20978.0,0.0
7778,1233.0,19098.0,1.0
7779,1191.0,19312.0,0.0
7780,2799.0,20173.0,1.0
7781,395.0,19110.0,0.0
7782,1493.0,20546.0,0.0
7783,108.0,19726.0,1.0
7784,5375.0,20284.0,1.0
7785,5408.0,18831.0,0.0
7786,3107.0,19891.0,0.0
7787,3789.0,18951.0,1.0
7788,1917.0,19369.0,0.0
7789,185.0,20314.0,1.0
7790,5472.0,19387.0,0.0
7791,3392.0,19374.0,1.0
7792,3722.0,20135.0,0.0
7793,2237.0,21080.0,1.0
7794,5368.0,20273.0,1.0
7795,3324.0,20919.0,0.0
7796,3045.0,18983.0,1.0
7797,5315.0,20305.0,0.0
7798,4858.0,19348.0,1.0
7799,2256.0,19932.0,1.0
7800,5041.0,20084.0,1.0
7801,108.0,19399.0,0.0
7802,1654.0,20264.0,1.0
7803,809.0,19864.0,0.0
7804,4874.0,20771.0,0.0
7805,4844.0,19279.0,1.0
7806,2175.0,19596.0,0.0
7807,3843.0,20723.0,1.0
7808,3860.0,19848.0,0.0
7809,2748.0,19781.0,1.0
7810,3923.0,21193.0,0.0
7811,4828.0,19781.0,1.0
7812,4313.0,19839.0,1.0
7813,2259.0,18904.0,0.0
7814,5793.0,20907.0,1.0
7815,41.0,20522.0,0.0
7816,1320.0,21022.0,0.0
7817,2894.0,19749.0,0.0
7818,5184.0,19003.0,0.0
7819,4190.0,20376.0,1.0
7820,4169.0,20258.0,0.0
7821,3833.0,19061.0,0.0
7822,328.0,20164.0,1.0
7823,5014.0,19983.0,1.0
7824,5429.0,21017.0,0.0
7825,1460.0,20539.0,0.0
7826,1180.0,19810.0,1.0
7827,5819.0,20086.0,0.0
7828,4826.0,19372.0,1.0
7829,4820.0,21021.0,0.0
7830,1727.0,20973.0,0.0
7831,506.0,20905.0,1.0
7832,2032.0,21191.0,1.0
7833,4441.0,20182.0,0.0
7834,4349.0,20777.0,0.0
7835,1165.0,19197.0,1.0
7836,5252.0,19895.0,0.0
7837,3627.0,20289.0,0.0
7838,630.0,19739.0,0.0
7839,3137.0,19139.0,1.0
7840,4540.0,21047.0,0.0
7841,4994.0,20967.0,1.0
7842,5100.0,21191.0,1.0
7843,2799.0,21182.0,0.0
7844,4901.0,19056.0,0.0
7845,3190.0,19893.0,1.0
7846,4000.0,19505.0,0.0
7847,833.0,21026.0,1.0
7848,965.0,20396.0,0.0
7849,4938.0,19591.0,1.0
7850,2514.0,20851.0,0.0
7851,3547.0,20023.0,0.0
7852,3059.0,20478.0,0.0
7853,4001.0,19301.0,1.0
7854,5789.0,20531.0,0.0
7855,3145.0,19851.0,1.0
7856,4376.0,18927.0,0.0
7857,2531.0,19087.0,1.0
7858,3894.0,19014.0,1.0
7859,1174.0,20553.0,0.0
7860,410.0,20267.0,0.0
7861,1286.0,19630.0,0.0
7862,3733.0,19726.0,1.0
7863,5648.0,19704.0,1.0
7864,2115.0,19941.0,1.0
7865,5540.0,20303.0,1.0
7866,5838.0,20876.0,1.0
7867,3583.0,19146.0,1.0
7868,1587.0,20055.0,1.0
7869,3996.0,19934.0,0.0
7870,1604.0,21027.0,0.0
7871,30.0,20661.0,0.0
7872,1564.0,19550.0,0.0
7873,4011.0,20379.0,1.0
7874,3038.0,20427.0,1.0
7875,1238.0,19383.0,1.0
7876,290.0,21114.0,0.0
7877,2200.0,20314.0,1.0
7878,2401.0,20401.0,1.0
7879,3349.0,20549.0,0.0
7880,4909.0,20770.0,0.0
7881,1182.0,19886.0,1.0
7882,2777.0,19099.0,0.0
7883,2924.0,19216.0,1.0
7884,5376.0,21143.0,0.0
7885,5252.0,18831.0,0.0
7886,5690.0,20204.0,1.0
7887,4870.0,19876.0,1.0
7888,4482.0,21083.0,0.0
7889,2528.0,19529.0,0.0
7890,1021.0,19864.0,0.0
7891,3583.0,19281.0,1.0
7892,244.0,19755.0,1.0
7893,64.0,20610.0,0.0
7894,5535.0,20624.0,1.0
7895,3244.0,19555.0,0.0
7896,2803.0,21245.0,1.0
7897,5533.0,19367.0,1.0
7898,1147.0,19701.0,1.0
7899,3212.0,20897.0,0.0
7900,5098.0,20899.0,1.0
7901,5562.0,19620.0,0.0
7902,209.0,19999.0,1.0
7903,5621.0,18983.0,1.0
7904,775.0,19701.0,1.0
7905,5935.0,20436.0,0.0
7906,549.0,20127.0,0.0
7907,3727.0,20754.0,0.0
7908,5589.0,20150.0,0.0
7909,3324.0,21129.0,0.0
7910,2791.0,18968.0,1.0
7911,2253.0,19549.0,1.0
7912,4106.0,20309.0,0.0
7913,3203.0,19992.0,1.0
7914,2781.0,20749.0,0.0
7915,5693.0,21155.0,0.0
7916,5763.0,20568.0,0.0
7917,3401.0,20918.0,1.0
7918,645.0,20648.0,0.0
7919,4723.0,18842.0,0.0
7920,3510.0,19699.0,0.0
7921,3516.0,20983.0,0.0
7922,5283.0,20494.0,1.0
7923,5349.0,19422.0,1.0
7924,1463.0,21139.0,1.0
7925,5304.0,19151.0,0.0
7926,3561.0,20138.0,0.0
7927,5540.0,19052.0,1.0
7928,3697.0,19175.0,1.0
7929,3698.0,20299.0,1.0
7930,1896.0,20649.0,1.0
7931,5885.0,20154.0,0.0
7932,2200.0,19813.0,0.0
7933,4961.0,20150.0,1.0
7934,4019.0,19988.0,0.0
7935,4546.0,20824.0,0.0
7936,2353.0,19990.0,1.0
7937,3366.0,19441.0,1.0
7938,3011.0,19690.0,0.0
7939,5259.0,21253.0,0.0
7940,336.0,20664.0,0.0
7941,2120.0,20708.0,1.0
7942,5441.0,20297.0,0.0
7943,5037.0,19561.0,0.0
7944,2885.0,19193.0,0.0
7945,1011.0,19638.0,1.0
7946,1544.0,19484.0,1.0
7947,3169.0,19764.0,1.0
7948,3401.0,20159.0,0.0
7949,4973.0,19131.0,0.0
7950,4012.0,19014.0,0.0
7951,1977.0,19196.0,0.0
7952,4710.0,20009.0,1.0
7953,4546.0,19293.0,1.0
7954,929.0,19763.0,1.0
7955,2890.0,20494.0,1.0
7956,3314.0,19525.0,0.0
7957,5121.0,21110.0,0.0
7958,4753.0,21124.0,0.0
7959,3396.0,19070.0,1.0
7960,2263.0,18973.0,1.0
7961,4961.0,19900.0,1.0
7962,3782.0,21259.0,1.0
7963,1007.0,19238.0,0.0
7964,3690.0,19570.0,1.0
7965,5117.0,19040.0,0.0
7966,4656.0,19751.0,1.0
7967,2119.0,19751.0,1.0
7968,1666.0,20967.0,0.0
7969,3754.0,19068.0,1.0
7970,1618.0,19688.0,0.0
7971,5232.0,19708.0,1.0
7972,2368.0,19018.0,1.0
7973,3277.0,20365.0,0.0
7974,1800.0,19345.0,1.0
7975,563.0,20883.0,0.0
7976,4094.0,19781.0,1.0
7977,5827.0,20293.0,1.0
7978,4733.0,20164.0,1.0
7979,2511.0,19573.0,1.0
7980,63.0,20248.0,0.0
7981,5355.0,19342.0,0.0
7982,2756.0,19630.0,1.0
7983,1240.0,19699.0,0.0
7984,2833.0,21086.0,0.0
7985,1258.0,20794.0,0.0
7986,5542.0,20252.0,1.0
7987,1059.0,18923.0,0.0
7988,4721.0,19811.0,0.0
7989,188.0,20955.0,0.0
7990,3659.0,20599.0,1.0
7991,4191.0,20350.0,1.0
7992,1415.0,20989.0,1.0
7993,4532.0,19249.0,1.0
7994,3835.0,20330.0,0.0
7995,5240.0,20314.0,1.0
7996,2005.0,18872.0,0.0
7997,4574.0,19726.0,1.0
7998,5767.0,19126.0,1.0
7999,160.0,19788.0,0.0
8000,5587.0,19751.0,1.0
8001,6.0,19437.0,0.0
8002,550.0,19670.0,1.0
8003,32.0,20315.0,0.0
8004,1538.0,20911.0,1.0
8005,3126.0,19311.0,0.0
8006,3673.0,20156.0,0.0
8007,1953.0,20895.0,0.0
8008,1570.0,20561.0,0.0
8009,1962.0,19748.0,1.0
8010,99.0,20321.0,0.0
8011,141.0,19755.0,1.0
8012,3814.0,19113.0,1.0
8013,3789.0,19667.0,1.0
8014,1489.0,20364.0,1.0
8015,4461.0,19505.0,1.0
8016,1695.0,21238.0,0.0
8017,2745.0,19978.0,0.0
8018,3074.0,19267.0,1.0
8019,3587.0,21220.0,1.0
8020,4832.0,19400.0,1.0
8021,5037.0,21218.0,0.0
8022,2098.0,19751.0,1.0
8023,5808.0,20357.0,1.0
8024,3058.0,21031.0,0.0
8025,5036.0,20043.0,0.0
8026,5735.0,19239.0,0.0
8027,2065.0,19854.0,1.0
8028,5097.0,20935.0,0.0
8029,1385.0,20120.0,0.0
8030,2032.0,21175.0,1.0
8031,5382.0,20708.0,0.0
8032,5022.0,19216.0,1.0
8033,4769.0,21031.0,0.0
8034,4796.0,19318.0,0.0
8035,2311.0,20624.0,1.0
8036,4612.0,19126.0,1.0
8037,1144.0,20850.0,1.0
8038,274.0,19459.0,0.0
8039,4194.0,21188.0,0.0
8040,5600.0,19242.0,0.0
8041,2814.0,19839.0,1.0
8042,1608.0,20815.0,0.0
8043,3312.0,21233.0,1.0
8044,1371.0,18928.0,0.0
8045,4810.0,20925.0,0.0
8046,1099.0,20832.0,1.0
8047,4884.0,19294.0,0.0
8048,2379.0,20323.0,1.0
8049,5791.0,20768.0,0.0
8050,2685.0,20326.0,0.0
8051,1863.0,20707.0,1.0
8052,54.0,19203.0,0.0
8053,5949.0,19522.0,1.0
8054,5624.0,19593.0,1.0
8055,1859.0,20524.0,1.0
8056,777.0,19677.0,1.0
8057,3441.0,19846.0,1.0
8058,2979.0,19674.0,1.0
8059,3318.0,19367.0,1.0
8060,1683.0,21225.0,1.0
8061,1153.0,20879.0,1.0
8062,5542.0,20621.0,0.0
8063,1126.0,20106.0,1.0
8064,5908.0,20989.0,1.0
8065,742.0,19151.0,1.0
8066,975.0,21065.0,0.0
8067,3203.0,20648.0,1.0
8068,2560.0,21174.0,1.0
8069,1524.0,19600.0,0.0
8070,3664.0,20183.0,1.0
8071,4965.0,19999.0,1.0
8072,4303.0,19269.0,0.0
8073,3898.0,20967.0,1.0
8074,1792.0,20711.0,1.0
8075,1852.0,21236.0,1.0
8076,3186.0,19227.0,0.0
8077,5294.0,19352.0,0.0
8078,4357.0,20854.0,0.0
8079,2246.0,20889.0,0.0
8080,2071.0,20374.0,1.0
8081,208.0,19734.0,0.0
8082,1131.0,20916.0,0.0
8083,4843.0,20538.0,0.0
8084,4973.0,18974.0,1.0
8085,1729.0,20707.0,1.0
8086,308.0,20242.0,0.0
8087,2838.0,19151.0,1.0
8088,3496.0,21067.0,1.0
8089,4248.0,19666.0,0.0
8090,2790.0,20704.0,1.0
8091,2535.0,20239.0,1.0
8092,4533.0,20280.0,0.0
8093,2329.0,19888.0,1.0
8094,1988.0,19592.0,1.0
8095,4904.0,20560.0,0.0
8096,1594.0,21140.0,0.0
8097,43.0,19761.0,0.0
8098,5760.0,20989.0,0.0
8099,1849.0,19726.0,1.0
8100,4421.0,20160.0,0.0
8101,4375.0,19204.0,1.0
8102,4446.0,19606.0,1.0
8103,2533.0,20195.0,0.0
8104,5821.0,20070.0,1.0
8105,2533.0,20492.0,0.0
8106,143.0,19889.0,0.0
8107,3394.0,19039.0,0.0
8108,5773.0,19028.0,1.0
8109,5764.0,21154.0,1.0
8110,2455.0,20299.0,1.0
8111,2752.0,19311.0,0.0
8112,4809.0,20036.0,0.0
8113,3173.0,19593.0,1.0
8114,5848.0,18949.0,0.0
8115,1962.0,19216.0,1.0
8116,5876.0,20444.0,0.0
8117,5453.0,19839.0,1.0
8118,4955.0,20356.0,0.0
8119,4959.0,20866.0,0.0
8120,4074.0,20177.0,1.0
8121,2353.0,20832.0,1.0
8122,1906.0,19958.0,1.0
8123,3509.0,18905.0,0.0
8124,1538.0,19593.0,1.0
8125,226.0,20695.0,0.0
8126,2134.0,20491.0,0.0
8127,4870.0,20782.0,0.0
8128,4858.0,20095.0,1.0
8129,1734.0,19386.0,0.0
8130,4088.0,20004.0,1.0
8131,2416.0,20388.0,0.0
8132,5843.0,20562.0,1.0
8133,3180.0,20299.0,1.0
8134,1182.0,19505.0,1.0
8135,2114.0,20483.0,0.0
8136,4023.0,21094.0,1.0
8137,3214.0,21042.0,0.0
8138,88.0,21187.0,0.0
8139,1119.0,20802.0,1.0
8140,3321.0,20121.0,1.0
8141,2771.0,20760.0,0.0
8142,2285.0,19677.0,0.0
8143,5116.0,20670.0,0.0
8144,2980.0,19355.0,1.0
8145,2014.0,21271.0,0.0
8146,725.0,21188.0,0.0
8147,2207.0,20743.0,1.0
8148,5325.0,19857.0,1.0
8149,1078.0,19365.0,0.0
8150,948.0,19867.0,1.0
8151,679.0,19444.0,0.0
8152,4201.0,19683.0,1.0
8153,4671.0,19487.0,1.0
8154,3590.0,20531.0,0.0
8155,206.0,20198.0,0.0
8156,2071.0,19078.0,1.0
8157,4586.0,21109.0,1.0
8158,1747.0,20187.0,0.0
8159,881.0,20068.0,1.0
8160,5451.0,19108.0,0.0
8161,1358.0,20001.0,0.0
8162,4513.0,20401.0,1.0
8163,4076.0,20110.0,0.0
8164,3038.0,19238.0,1.0
8165,2653.0,19157.0,1.0
8166,1702.0,20767.0,0.0
8167,4998.0,21121.0,0.0
8168,2797.0,20164.0,0.0
8169,1456.0,19727.0,0.0
8170,2398.0,20599.0,1.0
8171,2951.0,19471.0,0.0
8172,78.0,20482.0,0.0
8173,5375.0,20826.0,1.0
8174,3697.0,20651.0,1.0
8175,3869.0,20611.0,0.0
8176,5016.0,19777.0,0.0
8177,4593.0,20457.0,1.0
8178,4933.0,19068.0,1.0
8179,4629.0,21018.0,0.0
8180,4516.0,20068.0,1.0
8181,2801.0,19510.0,0.0
8182,5704.0,20155.0,1.0
8183,5793.0,19314.0,1.0
8184,3697.0,19529.0,1.0
8185,2018.0,19726.0,1.0
8186,5057.0,20390.0,0.0
8187,3156.0,21047.0,0.0
8188,1375.0,19752.0,1.0
8189,3786.0,19879.0,1.0
8190,493.0,20096.0,1.0
8191,108.0,19160.0,1.0
8192,1524.0,19522.0,0.0
8193,5099.0,21172.0,0.0
8194,1199.0,19822.0,0.0
8195,4845.0,19251.0,0.0
8196,1469.0,21001.0,0.0
8197,4539.0,19726.0,1.0
8198,2032.0,20576.0,1.0
8199,4013.0,21059.0,0.0
8200,5418.0,20950.0,1.0
8201,4241.0,20187.0,1.0
8202,2847.0,19683.0,0.0
8203,2926.0,20581.0,1.0
8204,1021.0,19985.0,0.0
8205,4170.0,18856.0,0.0
8206,5255.0,20357.0,0.0
8207,948.0,19617.0,1.0
8208,5100.0,20862.0,0.0
8209,2843.0,19441.0,1.0
8210,3456.0,19701.0,1.0
8211,255.0,19352.0,0.0
8212,5370.0,20912.0,0.0
8213,269.0,21199.0,0.0
8214,3928.0,20914.0,0.0
8215,3967.0,20106.0,1.0
8216,4001.0,21220.0,1.0
8217,5726.0,20914.0,0.0
8218,3840.0,19640.0,1.0
8219,2640.0,20098.0,0.0
8220,3634.0,19254.0,1.0
8221,5400.0,19781.0,1.0
8222,3166.0,19018.0,1.0
